"WorkerId";"WorkTimeInSeconds";"Input.name";"Answer.Competence";"Answer.Engagement";"Answer.Global";"Answer.Keyword";"Answer.Persuasiveness";"clip"
"ACKM83MOGDRHP";106;"SPC10";4;4;84;"cuprate";4;"middle"
"AVNP1F3CADQRW";73;"SPC10";5;4;99;"supraconductivit̩";5;"middle"
"A1V6B98VMTBSFS";387;"SPC10";2;2;30;"Recherche dans le secteur de l'ǸlectricitǸ pour une consommation Ǹlectrique intelligente";3;"full"
"A2OVMRCLSHX036";214;"SPC10";4;3;72;"supraconductivitǸ";4;"full"
"A3MSYMSTHZJI98";859;"SPC10";4;5;95;"tempǸrature";5;"full"
"A13PVNQT2WWWVL";109;"SPC11";3;3;40;"psychothǸrapie de groupe �� distance";3;"end"
"A2I2S3U4DRA8ZV";123;"SPC11";5;4;75;"psychotherapy";4;"end"
"AK3VQAVM96OJ3";138;"SPC11";3;4;77;"PsychothǸrapie";4;"end"
"A1S2V59V7NHOKQ";115;"SPC11";5;4;100;"nouvelles technologies";4;"beginning"
"A2BF2FUO6F63N7";77;"SPC11";4;2;60;"psychotherapy";3;"beginning"
"A3IJILP55BWIOP";81;"SPC11";3;3;45;"psychothǸrapie";3;"beginning"
"A1337MPXA69L1O";76;"SPC11";2;2;35;"communication";3;"middle"
"A3IRGLXO0OXSQG";177;"SPC11";3;3;45;"̩motion";3;"middle"
"AUKSY0PD8DSB0";130;"SPC11";4;3;71;"Therapeute a distance";3;"middle"
"A1O39F8V1QSOS9";243;"SPC11";4;4;80;"La psychothǸrapie de groupe �� distance";4;"full"
"A2YX27BC5JWP26";386;"SPC11";4;4;78;"psychotherapie";4;"full"
"A3MSYMSTHZJI98";729;"SPC11";4;4;91;"communication";3;"full"
"A15IJ20C3R4HUO";266;"SPC12";3;4;82;"l'analyse de documents fonctionne pour la mǸdecine";3;"end"
"A2I2S3U4DRA8ZV";102;"SPC12";4;3;65;"medecine";2;"end"
"AK3VQAVM96OJ3";139;"SPC12";3;3;70;"donnǸes";3;"end"
"A1S2V59V7NHOKQ";114;"SPC12";5;3;6;"informations";5;"beginning"
"A2BF2FUO6F63N7";80;"SPC12";4;3;86;"medical data";4;"beginning"
"A3IJILP55BWIOP";102;"SPC12";4;3;65;"Big Data";4;"beginning"
"A1337MPXA69L1O";73;"SPC12";3;2;44;"analyse de documents";2;"middle"
"A14120JDOB1JHX";247;"SPC12";2;2;50;"analyse des documents";2;"middle"
"A1P7L8379HGP4Z";117;"SPC12";5;3;75;"Informatique";3;"middle"
"A3POQ5BNIWRKJP";216;"SPC12";2;2;39;"La mǸdecine personnalisǸe";2;"full"
"AJT3SUCY8NCHA";246;"SPC12";5;5;98;"MǸdecine";5;"full"
"AZEBERL2CZ3RZ";891;"SPC12";2;3;25;"MǸdicament";4;"full"
"A13PVNQT2WWWVL";74;"UCA01";4;4;75;"mars";4;"middle"
"A3KLFN0W4O3JVC";93;"UCA01";5;4;82;"L'Ǹvolution de la plan��te mars par ses satellites";4;"middle"
"A84BZJ0HK981A";93;"UCA01";5;3;88;"gǸologie martienne";5;"middle"
"A2BF2FUO6F63N7";97;"UCA01";4;1;89;"volcan";4;"end"
"A2X4F7K9G49DDC";161;"UCA01";4;4;75;"Mars";3;"end"
"A3IJILP55BWIOP";78;"UCA01";3;3;63;"mars";3;"end"
"A1337MPXA69L1O";95;"UCA01";3;2;80;"g̩ologie";3;"beginning"
"A1F97B6GPXCTD";69;"UCA01";4;3;75;"tectonique";4;"beginning"
"ACKM83MOGDRHP";71;"UCA01";3;3;51;"Terre";4;"beginning"
"A23CFOROXR7G7B";357;"UCA01";4;4;52;"Exploration spatiale et crǸation de plan��tes";4;"full"
"A3MSYMSTHZJI98";536;"UCA01";5;4;94;"Mars";4;"full"
"AJT3SUCY8NCHA";286;"UCA01";5;5;98;"Mars";5;"full"
"A2I2S3U4DRA8ZV";89;"UCA02";5;4;72;"mediation";5;"middle"
"A84BZJ0HK981A";108;"UCA02";5;4;100;"psychologie";5;"middle"
"AK3VQAVM96OJ3";172;"UCA02";4;3;77;"masque";4;"middle"
"A1LP84A304GZYQ";144;"UCA02";5;5;91;"masque";5;"end"
"A2BF2FUO6F63N7";86;"UCA02";4;1;77;"dǸmasquage thǸrapeutique";4;"end"
"A3IJILP55BWIOP";104;"UCA02";3;3;46;"thǸrapie";3;"end"
"A1EVN8DNNH72WP";264;"UCA02";4;4;88;"addictiones";4;"beginning"
"A1P7L8379HGP4Z";229;"UCA02";5;4;90;"addictions";4;"beginning"
"AVNP1F3CADQRW";135;"UCA02";4;3;58;"adapter";3;"beginning"
"A1V6B98VMTBSFS";421;"UCA02";1;1;1;"Recherche sur la psychologie de l'interaction humaine.";1;"full"
"A3MSYMSTHZJI98";613;"UCA02";5;4;94;"masque";4;"full"
"AJT3SUCY8NCHA";241;"UCA02";5;5;97;"masque";5;"full"
"A13PVNQT2WWWVL";85;"UCA03";5;5;100;"artification";5;"middle"
"A2URLJ0ZX78TOY";236;"UCA03";4;4;75;"Art";4;"middle"
"A84BZJ0HK981A";151;"UCA03";5;3;90;"artification";5;"middle"
"A1LP84A304GZYQ";220;"UCA03";5;5;100;"chefs d'oeuvre";5;"end"
"A1S2V59V7NHOKQ";214;"UCA03";5;1;70;"collection";4;"end"
"A3IJILP55BWIOP";146;"UCA03";3;3;51;"art";3;"end"
"A1337MPXA69L1O";68;"UCA03";4;4;79;"Art";4;"beginning"
"A3IRGLXO0OXSQG";88;"UCA03";3;3;74;"art";3;"beginning"
"AVNP1F3CADQRW";144;"UCA03";4;5;80;"exposition";4;"beginning"
"A3MSYMSTHZJI98";349;"UCA03";5;5;94;"philosophie";4;"full"
"A3POQ5BNIWRKJP";223;"UCA03";5;5;100;"l'art Kanak";5;"full"
"AJT3SUCY8NCHA";249;"UCA03";5;5;99;"artification";5;"full"
"A13PVNQT2WWWVL";70;"UCA04";5;4;100;"habitat marin";4;"middle"
"A2825I2XO6KZEP";173;"UCA04";4;4;76;"rǸcifs";4;"middle"
"A2I2S3U4DRA8ZV";169;"UCA04";4;2;50;"recifs";3;"middle"
"A3IJILP55BWIOP";68;"UCA04";3;2;54;"biologie";3;"end"
"ANFE3MX7DI3J6";116;"UCA04";5;5;86;"recif artificielle";5;"end"
"AZBGXVYME48RJ";77;"UCA04";3;4;54;"RǸcif";3;"end"
"A1337MPXA69L1O";80;"UCA04";5;4;93;"vie marine";5;"beginning"
"A3IRGLXO0OXSQG";70;"UCA04";4;3;75;"mer";4;"beginning"
"A3NSVJGHKJE2DY";117;"UCA04";5;5;85;"m̩diterran̩e";5;"beginning"
"A3MSYMSTHZJI98";429;"UCA04";4;4;80;"diversitǸ";3;"full"
"A7GFJCU8XD32L";226;"UCA04";3;2;55;"ecosystemes marins et la pollution artificielle humaine";4;"full"
"AY0R6NKZJK1L2";885;"UCA04";2;4;65;"impression en 3D";4;"full"
"A2825I2XO6KZEP";176;"UCA05";2;3;49;"Relation de travail";3;"middle"
"A3KLFN0W4O3JVC";87;"UCA05";4;4;68;"Analyse de relation entre prestataire et plateforme";4;"middle"
"A84BZJ0HK981A";201;"UCA05";5;3;85;"relations de travail";4;"middle"
"A28ZQT5WXSMIED";81;"UCA05";4;2;59;"protection des travailleurs";3;"end"
"AJU7B06ZHGRQS";85;"UCA05";4;2;60;"Droit de la concurrence";3;"end"
"ANFE3MX7DI3J6";142;"UCA05";4;3;63;"droit de la concurrence et du travail";3;"end"
"A1P7L8379HGP4Z";164;"UCA05";5;4;95;"Contrats de travail";5;"beginning"
"A2SZ92V03AFCWU";96;"UCA05";4;4;72;"emploi";5;"beginning"
"ACKM83MOGDRHP";105;"UCA05";4;3;54;"subordination";4;"beginning"
"A2OVMRCLSHX036";201;"UCA05";4;3;51;"subornisation juridique";3;"full"
"A3MSYMSTHZJI98";540;"UCA05";5;4;97;"protection";5;"full"
"A3POQ5BNIWRKJP";206;"UCA05";5;5;99;"La subordination juridique";5;"full"
"A13PVNQT2WWWVL";120;"UCA06";3;3;50;"biblioth��que";3;"middle"
"A2I2S3U4DRA8ZV";135;"UCA06";4;4;68;"biblioth��que";3;"middle"
"A3KLFN0W4O3JVC";84;"UCA06";2;2;32;"la prise de pouvoir individuelle";2;"middle"
"A2BF2FUO6F63N7";134;"UCA06";2;1;30;"savoir constituǸ";2;"end"
"A3IJILP55BWIOP";171;"UCA06";2;2;36;"communication";2;"end"
"AJU7B06ZHGRQS";152;"UCA06";2;2;35;"savoir construit et savoir en devenir";2;"end"
"A1337MPXA69L1O";108;"UCA06";3;2;70;"livres";4;"beginning"
"A3NSVJGHKJE2DY";115;"UCA06";4;2;50;"Biblioth̬que";3;"beginning"
"ACKM83MOGDRHP";149;"UCA06";4;4;75;"biblioth̬que";4;"beginning"
"A1V6B98VMTBSFS";505;"UCA06";4;4;72;"Redynamiser les biblioth��ques pour les besoins de la sociǸtǸ moderne";3;"full"
"A3HF3GQEJ6PQB2";189;"UCA06";5;3;68;"digitalisation";3;"full"
"AJT3SUCY8NCHA";245;"UCA06";4;5;68;"bibliothǸque";4;"full"
"A13PVNQT2WWWVL";75;"UCA07";4;3;75;"ADN";3;"middle"
"A3KLFN0W4O3JVC";92;"UCA07";4;4;73;"Un algorithme de codage ADN vers du binaire pour le stockage de l'information numǸrique avec l'adn";4;"middle"
"A84BZJ0HK981A";105;"UCA07";5;3;98;"ADN";5;"middle"
"A2BF2FUO6F63N7";72;"UCA07";4;1;83;"sǸquencage de l'adn";4;"end"
"A4IQ0TJHUIV3U";74;"UCA07";5;5;90;"decodage ADN";5;"end"
"ANVBXC6AL9UZQ";90;"UCA07";4;5;76;"nouvelle technique de stockage";5;"end"
"A1337MPXA69L1O";79;"UCA07";5;4;84;"donn̩es informatiques";4;"beginning"
"ACKM83MOGDRHP";74;"UCA07";4;4;52;"stockage";4;"beginning"
"AUKSY0PD8DSB0";118;"UCA07";5;5;84;"ADN, stockage de donn̩es";5;"beginning"
"A67LIDMIXQ67N";247;"UCA07";5;4;82;"Stockage numerique";4;"full"
"A7GFJCU8XD32L";181;"UCA07";3;2;60;"donnǸes informatiques et leur stockage codifiǸ dans l'ADN";3;"full"
"AJT3SUCY8NCHA";226;"UCA07";5;5;98;"stockage";5;"full"
"A13PVNQT2WWWVL";78;"UCA08";4;4;75;"trouble cognitif";4;"middle"
"A2825I2XO6KZEP";110;"UCA08";2;4;40;"La technologie";3;"middle"
"A2I2S3U4DRA8ZV";110;"UCA08";3;3;61;"cognitif";3;"middle"
"A2BF2FUO6F63N7";68;"UCA08";4;1;67;"alzheimer";2;"end"
"A3IJILP55BWIOP";128;"UCA08";2;2;20;"santǸ";2;"end"
"AZBGXVYME48RJ";66;"UCA08";2;2;61;"Recherche";3;"end"
"A1337MPXA69L1O";71;"UCA08";4;4;92;"alzheimer";5;"beginning"
"A3IRGLXO0OXSQG";107;"UCA08";4;5;61;"diagnostique";4;"beginning"
"ACKM83MOGDRHP";106;"UCA08";4;5;84;"Alzheimer";5;"beginning"
"A20F1SLHKHBUT3";277;"UCA08";4;2;85;"Alzheimer";4;"full"
"A3MSYMSTHZJI98";206;"UCA08";4;5;80;"d'Alzheimer";4;"full"
"A3POQ5BNIWRKJP";214;"UCA08";5;5;100;"Diagnostic prǸcoce de la maladie d'Alzheimer";5;"full"
"A15IJ20C3R4HUO";233;"UCA09";4;3;62;"narrative comparative, mati��re";1;"middle"
"A2EXPV7UOY7RP6";127;"UCA09";5;5;69;"narrative";1;"middle"
"A84BZJ0HK981A";113;"UCA09";5;3;91;"narratologie";5;"middle"
"A1LP84A304GZYQ";182;"UCA09";5;5;100;"Litterature";4;"end"
"A2BF2FUO6F63N7";67;"UCA09";3;1;56;"narrative";3;"end"
"AZBGXVYME48RJ";75;"UCA09";2;3;18;"Continuation";2;"end"
"A1337MPXA69L1O";77;"UCA09";2;2;22;"lecture";2;"beginning"
"A3IRGLXO0OXSQG";70;"UCA09";3;2;51;"lecture";2;"beginning"
"ACKM83MOGDRHP";109;"UCA09";4;4;84;"litt̩rature";4;"beginning"
"A3MSYMSTHZJI98";546;"UCA09";4;4;87;"narratologie";4;"full"
"A7GFJCU8XD32L";206;"UCA09";3;2;40;"lecture Lazarillo";3;"full"
"AJT3SUCY8NCHA";247;"UCA09";5;5;98;"literature";5;"full"
"A13PVNQT2WWWVL";96;"UCA10";3;3;50;"phǸnom��ne de transformation";3;"middle"
"A2I2S3U4DRA8ZV";103;"UCA10";3;4;40;"transformation";3;"middle"
"AKHKMEPXX1YZ9";109;"UCA10";4;5;95;"la transformation";4;"middle"
"A2BF2FUO6F63N7";77;"UCA10";3;1;48;"communication";2;"end"
"A3IJILP55BWIOP";74;"UCA10";2;2;27;"conscience";2;"end"
"A4IQ0TJHUIV3U";68;"UCA10";4;3;80;"commucation";3;"end"
"A1337MPXA69L1O";83;"UCA10";3;2;42;"transformation";2;"beginning"
"A1P7L8379HGP4Z";73;"UCA10";5;4;90;"culture et changement";4;"beginning"
"AVNP1F3CADQRW";153;"UCA10";3;3;62;"transformation";3;"beginning"
"A1V6B98VMTBSFS";436;"UCA10";3;4;33;"Analyse multivariǸe de la gouvernance d'entreprise";4;"full"
"A23CFOROXR7G7B";526;"UCA10";4;3;69;"Analyse de la gestion du changement transformationnel";4;"full"
"A3MSYMSTHZJI98";830;"UCA10";4;1;87;"communication";5;"full"
"A157LV5C7C5B1U";221;"UCA11";3;3;70;"infraction";3;"middle"
"A3F6FNJMTWTPTA";192;"UCA11";4;4;76;"attentat";4;"middle"
"A3KLFN0W4O3JVC";73;"UCA11";3;3;69;"La surveillance de masse pour le contr��le de la population";3;"middle"
"A2X4F7K9G49DDC";114;"UCA11";4;4;70;"la libertǸ";3;"end"
"A4IQ0TJHUIV3U";66;"UCA11";5;4;78;"repression et libertǸ";4;"end"
"AZBGXVYME48RJ";73;"UCA11";4;5;80;"donnǸe";5;"end"
"A31PVZ4KDUMEEV";266;"UCA11";3;2;33;"infraction obstacle: loi qui permettrait d'arr̻ter un individu de mani̬re anticip̩e";1;"beginning"
"A3IRGLXO0OXSQG";67;"UCA11";3;3;64;"infraction";4;"beginning"
"ACKM83MOGDRHP";106;"UCA11";4;4;71;"crime";4;"beginning"
"A1V6B98VMTBSFS";241;"UCA11";4;4;91;"La sǸcuritǸ dans le monde moderne";5;"full"
"A23CFOROXR7G7B";464;"UCA11";4;4;44;"�?tudier le comportement des criminels";3;"full"
"AJT3SUCY8NCHA";225;"UCA11";5;5;86;"infraction";4;"full"
"A28UOASDK07CKF";98;"UCA12";5;5;88;"cerveau";5;"middle"
"A2I2S3U4DRA8ZV";94;"UCA12";4;4;85;"neurones";4;"middle"
"A3KLFN0W4O3JVC";103;"UCA12";4;4;75;"la gestion des neurones contre l'Ǹpilepsie ou l'autisme";4;"middle"
"A2BF2FUO6F63N7";84;"UCA12";4;4;89;"autisme";5;"end"
"A3IJILP55BWIOP";95;"UCA12";3;3;54;"mǸdecine";3;"end"
"A4IQ0TJHUIV3U";88;"UCA12";5;5;95;"proteine peptide dans l'autisme";5;"end"
"A1337MPXA69L1O";70;"UCA12";5;4;65;"g̬nes";3;"beginning"
"A1F97B6GPXCTD";95;"UCA12";4;3;70;"autisme";4;"beginning"
"A2SZ92V03AFCWU";59;"UCA12";5;4;80;"g̬nes";3;"beginning"
"A1V6B98VMTBSFS";410;"UCA12";4;3;59;"Recherche dans le traitement des maladies neurologiques";4;"full"
"A23CFOROXR7G7B";545;"UCA12";4;4;64;"Traitement possible des maladies neurologiques";4;"full"
"AW6JTAHLAEH5B";410;"UCA12";4;2;90;"�?tude de mutations pathologiques des canaux sodiques potentiel-dǸpendants.";5;"full"
"A28UOASDK07CKF";134;"UCA13";5;3;77;"obǸsitǸ";4;"middle"
"A2I2S3U4DRA8ZV";141;"UCA13";4;4;80;"inflamation";4;"middle"
"A3KLFN0W4O3JVC";224;"UCA13";3;2;60;"Les inflammations �� la suite de la nourriture.";3;"middle"
"A2BF2FUO6F63N7";78;"UCA13";3;1;74;"gras";3;"end"
"A3IJILP55BWIOP";92;"UCA13";2;2;38;"mǸdecine";2;"end"
"A4IQ0TJHUIV3U";62;"UCA13";4;4;63;"le gras utilisǸ par les celules";3;"end"
"A1337MPXA69L1O";137;"UCA13";4;3;71;"Ob̩sit̩";3;"beginning"
"A1F97B6GPXCTD";77;"UCA13";3;3;66;"ob̩sit̩";3;"beginning"
"ACKM83MOGDRHP";84;"UCA13";3;4;61;"ob̩sit̩";3;"beginning"
"A20F1SLHKHBUT3";193;"UCA13";4;3;86;"obǸsitǸ";4;"full"
"A3MSYMSTHZJI98";568;"UCA13";5;3;82;"l'obǸsitǸ";4;"full"
"AJT3SUCY8NCHA";385;"UCA13";5;5;97;"obǸsitǸ";5;"full"
"A13PVNQT2WWWVL";160;"UCA14";4;2;80;"estimation de la qualitǸ expǸrience utilisateur internet";3;"middle"
"A2EXPV7UOY7RP6";83;"UCA14";4;4;81;"rǸsolution vidǸo";4;"middle"
"A84BZJ0HK981A";149;"UCA14";5;3;94;"expǸrience utilisateur";5;"middle"
"A1S2V59V7NHOKQ";78;"UCA14";3;2;94;"optimizer";4;"end"
"A2BF2FUO6F63N7";106;"UCA14";4;2;78;"Optimisation";3;"end"
"AZBGXVYME48RJ";67;"UCA14";4;4;78;"internet";4;"end"
"A1337MPXA69L1O";71;"UCA14";4;3;74;"Informatique";4;"beginning"
"A1P7L8379HGP4Z";131;"UCA14";4;4;75;"informations";4;"beginning"
"A3IRGLXO0OXSQG";74;"UCA14";4;5;80;"r̩seau";4;"beginning"
"A3A6KSG3QG6AUK";844;"UCA14";5;2;100;"expǸrience utilisateur";4;"full"
"A3MSYMSTHZJI98";611;"UCA14";4;4;91;"Internet";4;"full"
"AJT3SUCY8NCHA";196;"UCA14";5;5;99;"internet";5;"full"
"A13PVNQT2WWWVL";86;"UCA15";5;2;70;"lumi��re led";4;"middle"
"A3KLFN0W4O3JVC";80;"UCA15";4;4;75;"La gǸnǸration de trou pour la gǸnǸration de lumi��re UV avec des leds";4;"middle"
"A84BZJ0HK981A";96;"UCA15";5;3;87;"lumi��re";5;"middle"
"A2BF2FUO6F63N7";72;"UCA15";4;4;79;"Ǹlectron";4;"end"
"A3IJILP55BWIOP";88;"UCA15";2;2;46;"physique";3;"end"
"A4IQ0TJHUIV3U";96;"UCA15";5;5;91;"electrons";5;"end"
"A1337MPXA69L1O";98;"UCA15";4;3;78;"ultraviolet";4;"beginning"
"ACKM83MOGDRHP";50;"UCA15";3;4;66;"soleil";4;"beginning"
"AVNP1F3CADQRW";90;"UCA15";5;3;74;"lumi̬re";3;"beginning"
"A2YX27BC5JWP26";348;"UCA15";4;1;72;"lumiere uvc";4;"full"
"AJT3SUCY8NCHA";196;"UCA15";5;5;98;"Ǹlectron";5;"full"
"AW6JTAHLAEH5B";182;"UCA15";4;2;70;"Application de rayons UV led pour tuer les bactǸries et dǸsinfecter.";3;"full"
"A15IJ20C3R4HUO";166;"UPL01";4;4;71;"mesurer la dǸsorganisation massive";4;"end"
"A2EXPV7UOY7RP6";113;"UPL01";4;4;59;"espoir";1;"end"
"A3KLFN0W4O3JVC";143;"UPL01";2;2;28;"la gestion du crime";2;"end"
"A2BF2FUO6F63N7";77;"UPL01";4;2;81;"pǸdophilie";4;"beginning"
"A3IJILP55BWIOP";113;"UPL01";4;4;70;"PǸdophilie";4;"beginning"
"A4IQ0TJHUIV3U";84;"UPL01";5;5;90;"scandal pǸdophilie";5;"beginning"
"A1337MPXA69L1O";65;"UPL01";5;4;91;"souvenirs";4;"middle"
"A1F97B6GPXCTD";88;"UPL01";2;2;35;"psychologie";2;"middle"
"AUKSY0PD8DSB0";131;"UPL01";5;4;77;"Environnement enfance";5;"middle"
"A3MSYMSTHZJI98";473;"UPL01";4;4;95;"pǸdophilie";4;"full"
"A3POQ5BNIWRKJP";186;"UPL01";5;5;99;"La pǸdophilie";5;"full"
"A67LIDMIXQ67N";189;"UPL01";5;5;100;"Pedophilie";5;"full"
"A157LV5C7C5B1U";59;"UPL02";4;3;80;"philosophie";4;"end"
"A2EXPV7UOY7RP6";92;"UPL02";4;4;75;"Ǹducation";4;"end"
"ARJDD0Z3R65BD";101;"UPL02";4;4;77;"Droits humains";4;"end"
"A1LP84A304GZYQ";185;"UPL02";4;4;58;"Les droits de l'enfant";3;"beginning"
"A2BF2FUO6F63N7";79;"UPL02";4;2;76;"philosophy";3;"beginning"
"A3IJILP55BWIOP";113;"UPL02";3;4;59;"philosophie";3;"beginning"
"A1337MPXA69L1O";84;"UPL02";4;2;43;"̩ducation";3;"middle"
"A1P7L8379HGP4Z";108;"UPL02";4;5;90;"p̩dagogie";4;"middle"
"A3IRGLXO0OXSQG";75;"UPL02";2;2;45;"education";4;"middle"
"A2OVMRCLSHX036";192;"UPL02";4;3;65;"philosophie avec les enfants";3;"full"
"A3MSYMSTHZJI98";412;"UPL02";5;5;100;"Enfants";5;"full"
"A3POQ5BNIWRKJP";194;"UPL02";3;3;50;"L'Ǹducation au droit humain";2;"full"
"A15IJ20C3R4HUO";187;"UPS01";3;3;61;"Zero Emission , contr��le des Ǹmissions";3;"beginning"
"A84BZJ0HK981A";127;"UPS01";5;3;100;"urgence climatique";5;"beginning"
"ARJDD0Z3R65BD";218;"UPS01";4;4;68;"Environnemental";3;"beginning"
"A2BF2FUO6F63N7";88;"UPS01";5;1;78;"Ǹmission";4;"middle"
"A3IJILP55BWIOP";102;"UPS01";3;3;60;"Ǹmission co2";3;"middle"
"A4IQ0TJHUIV3U";66;"UPS01";5;3;72;"evolution des emissions";3;"middle"
"A1337MPXA69L1O";61;"UPS01";4;3;74;"emission carbone";4;"end"
"ACKM83MOGDRHP";176;"UPS01";3;3;64;"transition";3;"end"
"AM0AQKWYSLK7X";48;"UPS01";4;3;60;"energie";3;"end"
"A1V6B98VMTBSFS";300;"UPS01";2;4;41;"l'impact des transports sur le changement climatique";3;"full"
"A23CFOROXR7G7B";318;"UPS01";3;4;54;"Recherche sur les Ǹmissions de gaz et l'amǸlioration de la qualitǸ de l'air avec les vǸhicules Ǹlectriques";3;"full"
"A3MSYMSTHZJI98";694;"UPS01";4;4;91;"transports";4;"full"
"A13PVNQT2WWWVL";96;"UPS02";4;3;50;"fissure";4;"beginning"
"A2825I2XO6KZEP";120;"UPS02";3;3;63;"Avion et comportement.";3;"beginning"
"ARJDD0Z3R65BD";134;"UPS02";4;4;60;"Avion";4;"beginning"
"A3IJILP55BWIOP";184;"UPS02";4;4;75;"fissure";4;"middle"
"A4IQ0TJHUIV3U";71;"UPS02";5;4;84;"traumatisme de l'enfance";4;"middle"
"AALP4034U041N";97;"UPS02";3;3;56;"la psychology";3;"middle"
"A1337MPXA69L1O";52;"UPS02";4;5;89;"Comportement num̩rique";4;"end"
"A1P7L8379HGP4Z";125;"UPS02";4;5;85;"particules";4;"end"
"A2SZ92V03AFCWU";109;"UPS02";3;3;57;"accelerateur";3;"end"
"A2OVMRCLSHX036";208;"UPS02";3;3;52;"fissures en aǸronautique";3;"full"
"A3HF3GQEJ6PQB2";201;"UPS02";5;4;79;"Programme";5;"full"
"AJT3SUCY8NCHA";211;"UPS02";5;5;98;"fissure";5;"full"
"A13PVNQT2WWWVL";129;"UPS03";4;4;76;"les ondes";5;"beginning"
"A2825I2XO6KZEP";122;"UPS03";3;3;68;"Recherche maritime.";3;"beginning"
"A28UOASDK07CKF";193;"UPS03";4;5;74;"ondes";4;"beginning"
"A2BF2FUO6F63N7";70;"UPS03";4;1;89;"onde";4;"middle"
"A4IQ0TJHUIV3U";103;"UPS03";4;3;75;"explosione submarine";4;"middle"
"ANFE3MX7DI3J6";182;"UPS03";5;4;72;"propagation des ondes d'explosions sousmarines";4;"middle"
"A1337MPXA69L1O";163;"UPS03";4;3;72;"S̩isme";3;"end"
"A3IRGLXO0OXSQG";55;"UPS03";4;3;67;"s̩isme";4;"end"
"ACKM83MOGDRHP";56;"UPS03";4;3;46;"seisme";3;"end"
"A14N7TK3CEQVAE";616;"UPS03";5;5;100;"l'onde de choc";5;"full"
"A3MSYMSTHZJI98";776;"UPS03";4;4;89;"ous-marin";4;"full"
"AKHKMEPXX1YZ9";248;"UPS03";5;4;81;"les ondes de choc";4;"full"
"A13PVNQT2WWWVL";83;"UPS04";4;4;50;"cybersecuritǸ";4;"beginning"
"A157LV5C7C5B1U";80;"UPS04";4;3;60;"cybersǸcuritǸ automobile";4;"beginning"
"A28UOASDK07CKF";124;"UPS04";3;5;61;"cybersǸcuritǸ";4;"beginning"
"A28ZQT5WXSMIED";69;"UPS04";4;2;53;"voiture autonome";3;"middle"
"A3IJILP55BWIOP";94;"UPS04";2;2;52;"intelligence artificielle";3;"middle"
"A4IQ0TJHUIV3U";68;"UPS04";2;2;45;"systheme immunitaire de la voiture";2;"middle"
"A1337MPXA69L1O";65;"UPS04";4;3;82;"comportement v̩hicule";5;"end"
"A3IRGLXO0OXSQG";74;"UPS04";2;2;45;"technologie";3;"end"
"ACKM83MOGDRHP";111;"UPS04";4;4;74;"technologie";4;"end"
"A1O39F8V1QSOS9";278;"UPS04";4;3;72;"CybersǸcuritǸ dans les voitures";4;"full"
"A23CFOROXR7G7B";473;"UPS04";4;3;68;"ModǸlisation d'un algorithme de protection contre une attaque de virus sur une voiture.";2;"full"
"A3POQ5BNIWRKJP";204;"UPS04";2;5;38;"La cybersǸcuritǸ dans l'automobile";2;"full"
"A13PVNQT2WWWVL";158;"UPS05";5;4;90;"composǸ antitumoraux";5;"beginning"
"A2I2S3U4DRA8ZV";198;"UPS05";3;5;82;"synthǸtisation";4;"beginning"
"A3KLFN0W4O3JVC";74;"UPS05";2;2;42;"Une molǸcule utile contre le cancer du cerveau.";2;"beginning"
"A4IQ0TJHUIV3U";64;"UPS05";5;4;77;"molecule active";4;"middle"
"AJU7B06ZHGRQS";98;"UPS05";4;3;71;"MolǸcule active";4;"middle"
"AZBGXVYME48RJ";83;"UPS05";3;3;72;"molǸcule";3;"middle"
"A1337MPXA69L1O";76;"UPS05";2;2;28;"pharmacomodulation";2;"end"
"A1P7L8379HGP4Z";74;"UPS05";4;4;74;"biodiversit̩";4;"end"
"AUKSY0PD8DSB0";145;"UPS05";5;5;75;"Cancer du cerveau";5;"end"
"A2OVMRCLSHX036";293;"UPS05";4;3;68;"extraction d'une molǸcule contre le cancer du cerveau";4;"full"
"A3MSYMSTHZJI98";297;"UPS05";5;4;93;"molǸcule";5;"full"
"AJT3SUCY8NCHA";229;"UPS05";5;5;99;"pharmacomodulation";5;"full"
"A2EXPV7UOY7RP6";84;"UPS06";5;5;55;"Lego";1;"beginning"
"A2I2S3U4DRA8ZV";84;"UPS06";4;4;71;"assemblage";4;"beginning"
"A84BZJ0HK981A";146;"UPS06";5;4;94;"enzymes";5;"beginning"
"A2BF2FUO6F63N7";105;"UPS06";4;1;64;"immunitaire";3;"middle"
"A3IJILP55BWIOP";107;"UPS06";3;3;62;"immunitǸ";3;"middle"
"A4IQ0TJHUIV3U";66;"UPS06";5;4;83;"agents pathog��nes";4;"middle"
"A1337MPXA69L1O";64;"UPS06";2;3;32;"ensime";3;"end"
"A3NSVJGHKJE2DY";77;"UPS06";3;3;51;"enzyme";3;"end"
"AM0AQKWYSLK7X";70;"UPS06";2;2;50;"Enzyme";2;"end"
"A2YX27BC5JWP26";254;"UPS06";3;3;52;"biosenseurs";2;"full"
"A3A6KSG3QG6AUK";622;"UPS06";5;3;75;"syst��me immunitaire";3;"full"
"A3MSYMSTHZJI98";355;"UPS06";4;4;93;"virus";5;"full"
"A11ZL8DT13UGRN";236;"UPS07";5;5;99;"production massive";5;"beginning"
"A15IJ20C3R4HUO";175;"UPS07";4;3;61;"impact massive  do material ,ciment";3;"beginning"
